svc_name	sequence	stop_id	name_en	name_mm	road_en	road_mm	township_en	township_mm	lat	lng
64A	1	2376	Waibargi	ဝေဘာဂီ	Waibargi Road	ဝေဘာဂီလမ်း	North Okkalapa	မြောက်ဥက္ကလာပ	16.911119	96.147927
64A	2	2377	Nwethargi	နွယ်သာဂီ	Waibargi Road	ဝေဘာဂီလမ်း	North Okkalapa	မြောက်ဥက္ကလာပ	16.913694	96.153998
64A	3	2378	Myo Thit	မြို့သစ်	Waibargi Road	ဝေဘာဂီလမ်း	North Okkalapa	မြောက်ဥက္ကလာပ	16.915012	96.156233
64A	4	2379	Gate Haung	ဂိတ်ဟောင်း	Waibargi Road	ဝေဘာဂီလမ်း	North Okkalapa	မြောက်ဥက္ကလာပ	16.917124	96.159831
64B	5	2401	Ayar	ဧရာ	Thudhamar Road	သုဓမ္မာလမ်း	North Okkalapa	မြောက်ဥက္ကလာပ	16.9173295590306	96.163487280719
64A	6	819	Chauk Kwae							
64A	7	850	Kan Tharyar							
64A	8	858	Ou Zanar							
64A	9	843	Eindar							
64A	10	864	Thu Nandar							
64A	11	866	Waziyar							
64A	12	862	Thandar							
64A	13	883	Ga-gyi Zay							
64A	14	888	Myauk Okkalar Awine							
64A	15	886	Kyauk Yae Twin							
64A	16	890	Phone Gyi Lan							
64A	17	1275	Hnit Zay							
64A	18	1821	Ngar Lan							
64A	19	1280	Lan Wa/ Nawaday							
64A	20	1818	Sar Taik							
64A	21	1239	Kabar Aye Paya/ Paya Lan							
64A	22	1817	Chaw Twin Kone							
64A	23	37	Tayar-Chauk							
64A	24	1242	Yeik Thar							
64A	25	2383	Set Hmu (1)	စက်မှု (၁)	No. 1 Industrial Road	အမှတ်(၁)စက်မှုဇုန်လမ်း	Yankin	ရန်ကင်း	16.826379	96.158351
64A	26	2385	Baho Bank	ဗဟိုဘဏ်	No. 1 Industrial Road	အမှတ်(၁)စက်မှုဇုန်လမ်း	Yankin	ရန်ကင်း	16.824887	96.160199
64A	27	355	Zay Kwae							
64A	28	349	Min Lan							
64A	29	346	Lan Sone							
64A	30	351	Mya Lan							
64A	31	236	Awine Htate/ Tamwe							
64A	32	238	Byaing Yae Oh Sin							
64A	33	388	Thida							
64A	34	374	Aung Mingalar							
64A	35	454	Yuzana Plaza/ Lan Kyal							
64A	36	186	Mingalar Zay/ Layy Lan							
64A	37	182	Masalar Set							
64A	38	188	Thein Phyu Sar Taik							
64A	39	177	Thein Phyu Zay							
64A	40	160	Sein Paul							
64A	41	2386	Kyel Ngar Pwint	ကြယ်ငါးပွင့်	Thein Phyu Road	သိမ်ဖြူလမ်း	Botahtaung	ဗိုလ်တထောင်	16.772484	96.167148
64A	42	2218	Baho Yone							
64A	43	412	Bokalay Zay							
64A	44	163	Pansodan							
64A	45	149	Pansodan							
64A	46	146	Bokalay Zay							
64A	47	2216	Sein Paul							
64A	48	178	Thein Phyu Zay							
64A	49	187	Thein Phyu Sar Taik							
64A	50	181	Masalar Set							
64A	51	185	Mingalar Zay/ Layy Lan							
64A	52	453	Yuzana Plaza/ Lan Kyal							
64A	53	375	Aung Mingalar							
64A	54	387	Thida							
64A	55	239	Byaing Yae Oh Sin							
64A	56	237	Awine Htate/ Tamwe							
64A	57	350	Mya Lan							
64A	58	347	Lan Sone							
64A	59	348	Min Lan							
64A	60	354	Zay Kwae							
64A	61	2387	Baho Bank	ဗဟိုဘဏ်	No. 1 Industrial Road	အမှတ်(၁)စက်မှုဇုန်လမ်း	Yankin	ရန်ကင်း	16.824794	96.159952
64A	62	2388	Set Hmu (1)	စက်မှု (၁)	No. 1 Industrial Road	အမှတ်(၁)စက်မှုဇုန်လမ်း	Yankin	ရန်ကင်း	16.826276	96.158061
64A	63	1242	Yeik Thar							
64A	64	36	Tayar-Chauk							
64A	65	1236	Chaw Twin Kone							
64A	66	1238	Kabar Aye Paya/ Paya Lan							
64A	67	1240	Sar Taik							
64A	68	38	Lan Wa/ Nawaday							
64A	69	1281	Ngar Lan							
64A	70	1274	Hnit Zay							
64A	71	889	Phone Gyi Lan							
64A	72	885	Kyauk Yae Twin							
64A	73	887	Myauk Okkalar Awine							
64A	74	801	Oakkar							
64A	75	807	Yone							
64A	76	800	Mya Yadanar							
64A	77	795	Nwe Thar Gi							
64A	78	805	Yoke Shin Yon							
64A	79	867	Za-myin-zwe Zay							
64A	80	849	Kan Tharyar							
64A	81	1823	Ayar							
64A	82	818	Chauk Kwae							
64A	83	2380	Gate Haung	ဂိတ်ဟောင်း	Waibargi Road	ဝေဘာဂီလမ်း	North Okkalapa	မြောက်ဥက္ကလာပ	16.916777	96.158989
64A	84	2381	Myo Thit	မြို့သစ်	Waibargi Road	ဝေဘာဂီလမ်း	North Okkalapa	မြောက်ဥက္ကလာပ	16.915138	96.15624
64A	85	2382	Nwethargi	နွယ်သာဂီ	Waibargi Road	ဝေဘာဂီလမ်း	North Okkalapa	မြောက်ဥက္ကလာပ	16.913822	96.153934
64A	86	2384	Waibargi	ဝေဘာဂီ	Waibargi Road	ဝေဘာဂီလမ်း	North Okkalapa	မြောက်ဥက္ကလာပ	16.911119	96.147927
