stop_id,stop_name,stop_desc,stop_lat,stop_lon
416,ဂန္ဓီ (Gandee),မဟာဗန္ဓုလလမ်း (Mahabandoola Road),16.773757,96.174186
418,ဂန္ဓီ (Gandee),ကုန်သည်လမ်း (Merchant Road),16.771189,96.174722
421,လင်းစဒေါင်း (Lin Sadaung),ကမ်းနားလမ်း (Strand Road),16.768980658676362,96.18034081533553
422,လင်းစဒေါင်း (Lin Sadaung),ကမ်းနားလမ်း (Strand Road),16.7691504242463,96.18046187097208
423,မဆလာစက်/ ဂန္ဓီ (Masalar Set/ Gandi),အနော်ရထာလမ်း (Anawrahta Road),16.776438,96.174755
424,သီတာဆိပ် (Thida Seik),အောက်ပုဇွန်တောင်လမ်း (Lower Pazundaung Road),16.774333,96.180194
425,သီတာဆိပ် (Thida Seik),အောက်ပုဇွန်တောင်လမ်း (Lower Pazundaung Road),16.77462,96.180076
426,ဓမ္မာရုံ (Dhamar Yon),ယမုံနာလမ်း (Yamonar Road),16.776521,96.197328
427,ဓမ္မာရုံ (Dhamar Yon),ယမုံနာလမ်း (Yamonar Road),16.777404,96.196148
430,မာန်ပြေ (Man Pyae),ယမုံနာလမ်း (Yamonar Road),16.778396729199493,96.1940399883315
431,မာန်ပြေ (Man Pyae),ယမုံနာလမ်း (Yamonar Road),16.7784294714913,96.19375705718996
432,ရှုခင်းသာ (Shukhinthar),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.774682,96.201276
433,ရှုခင်းသာ (Shukhinthar),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.775021,96.200396
435,(၃) ဂိတ်ဟောင်း (Thone Gate Haung),မြင်တော်သာလမ်း (Myintawthar Road),16.777582603942278,96.19534492492677
436,(၃) ဂိတ်ဟောင်း (Thone Gate Haung),မြင်တော်သာလမ်း (Myintawthar Road),16.777643735181925,96.19553163181992
439,အသင်းတိုက် (Athin Taik),အထက်ပုဇွန်တောင်လမ်း (Upper Pazundaung Road),16.790408,96.18322
440,အသင်းတိုက် (Athin Taik),အထက်ပုဇွန်တောင်လမ်း (Upper Pazundaung Road),16.790244,96.183295
441,(၉) လမ်း (Koe Lan),အထက်ပုဇွန်တောင်လမ်း (Upper Pazundaung Road),16.792401,96.184979
442,(၉) လမ်း (Koe Lan),အထက်ပုဇွန်တောင်လမ်း (Upper Pazundaung Road),16.792319,96.185129
443,မင်္ဂလာဈေး (Mingalar Zay),စက်ရုံလမ်း (Mill Road),16.791772569051048,96.17468064185232
444,မင်္ဂလာဈေး (Mingalar Zay),စက်ရုံလမ်း (Mill Road),16.791853797107102,96.17441874928774
445,ညောင်တန်း (Nyaung Tan),အောက်ပုဇွန်တောင်လမ်း (Lower Pazundaung Road),16.77814227405194,96.17549379123376
446,ညောင်တန်း (Nyaung Tan),အောက်ပုဇွန်တောင်လမ်း (Lower Pazundaung Road),16.77857725311318,96.1752471746877
447,ပုဇွန်တောင်ဈေး (Pazundaung Zay),အထက်ပုဇွန်တောင်လမ်း (Upper Pazundaung Road),16.78022529329327,96.17454728577287
448,ပုဇွန်တောင်ဈေး (Pazundaung Zay),အထက်ပုဇွန်တောင်လမ်း (Upper Pazundaung Road),16.78143923040722,96.17422713898124
449,စာတိုက် (Sar Taik),အထက်ပုဇွန်တောင်လမ်း (Upper Pazundaung Road),16.784308580655395,96.1750550195575
450,စာတိုက် (Sar Taik),အထက်ပုဇွန်တောင်လမ်း (Upper Pazundaung Road),16.784522,96.174755
451,ဝါဆို (Warso),ယမုံနာလမ်း (Yamonar Road),16.78255539648769,96.18273277999835
452,ဝါဆို (Warso),ယမုံနာလမ်း (Yamonar Road),16.78264304840026,96.18374007521199
453,ယုဇနပလာဇာ/လမ်းကျယ် (Yuzana Plaza/ Lan Kyal),ဗညားဒလလမ်း (Banyardala Road),16.794241794144632,96.1756777111441
454,ယုဇနပလာဇာ/လမ်းကျယ် (Yuzana Plaza/ Lan Kyal),ဗညားဒလလမ်း (Banyardala Road),16.794481844001602,96.17555068340155
455,နယ်မြေရုံး (Nal Myay Yon),မြင်တော်သာလမ်း (Myintawthar Road),16.79095866160968,96.20184789877386
456,နယ်မြေရုံး (Nal Myay Yon),မြင်တော်သာလမ်း (Myintawthar Road),16.79088672158126,96.20202035643162
457,အရှေ့ကြား (Ashae Kyar),မြင်တော်သာလမ်း (Myintawthar Road),16.780419518135208,96.19686471065509
458,အရှေ့ကြား (Ashae Kyar),မြင်တော်သာလမ်း (Myintawthar Road),16.780623653626908,96.19684635428713
459,ထူပါရုံ (Htu Par Yon),ဇင်းဂမာလမ်း (Zingama Road),16.793695,96.20092
460,ထူပါရုံ (Htu Par Yon),ဇင်းဂမာလမ်း (Zingama Road),16.793800290991058,96.20135923381896
461,ခင်မမကြား (Khin Ma Ma Kyar),မြင်တော်သာလမ်း (Myintawthar Road),16.783881766824905,96.19853891199455
462,ခင်မမကြား (Khin Ma Ma Kyar),မြင်တော်သာလမ်း (Myintawthar Road),16.784192789327605,96.19857505895199
463,စာတိုက် (Sar Taik),မြင်တော်သာလမ်း (Myintawthar Road),16.788826,96.201028
464,စာတိုက် (Sar Taik),မြင်တော်သာလမ်း (Myintawthar Road),16.789011,96.200877
465,ဆီဆိုင် (Si Saing),မြင်တော်သာလမ်း (Myintawthar Road),16.78630246461242,96.19955349946396
466,ဆီဆိုင် (Si Saing),မြင်တော်သာလမ်း (Myintawthar Road),16.786320018726588,96.19977360824123
467,သဒ္ဓါရုံ (Thadar Yon),မင်းနန္ဒာလမ်း (Min Nandar Road),16.793695,96.193818
468,သဒ္ဓါရုံ (Thadar Yon),မင်းနန္ဒာလမ်း (Min Nandar Road),16.793695,96.194204
469,သင်္ဘောကျင်း (Thinbaw Kyin),မင်းနန္ဒာလမ်း (Min Nandar Road),16.78190317189937,96.18801645934583
470,သင်္ဘောကျင်း (Thinbaw Kyin),မင်းနန္ဒာလမ်း (Min Nandar Road),16.781991325670376,96.18769811466336
471,သင်္ဘောကျင်း (Thinbaw Kyin),ယမုံနာလမ်း (Yamonar Road),16.781900684172875,96.18712900439277
472,သင်္ဘောကျင်း (Thinbaw Kyin),ယမုံနာလမ်း (Yamonar Road),16.781293798309072,96.18871798273177
473,ဝက်စု (Wet Su),မင်းနန္ဒာလမ်း (Min Nandar Road),16.789536988387997,96.19198579341175
474,ဝက်စု (Wet Su),မင်းနန္ဒာလမ်း (Min Nandar Road),16.78947198910385,96.19170282036067
475,ရန်အောင် (Yan Aung),မင်းနန္ဒာလမ်း (Min Nandar Road),16.78558,96.189977
476,ရန်အောင် (Yan Aung),မင်းနန္ဒာလမ်း (Min Nandar Road),16.786238,96.189934
477,ရန်ပြေ (Yan Pyay),ယမုံနာလမ်း (Yamonar Road),16.77991,96.191028
478,ရန်ပြေ (Yan Pyay),ယမုံနာလမ်း (Yamonar Road),16.77987692794149,96.19138317648323
479,နယ်မြေရုံး (Nal Myay Yon),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.788994945837413,96.20584644377233
480,နယ်မြေရုံး (Nal Myay Yon),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.789416840002435,96.20581576600674
481,ခန်းမ (Khan Ma),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.790511,96.214546
482,ခန်းမ (Khan Ma),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.790942,96.214632
483,ကျောင်းရှေ့ (Kyaung Shae),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.778807171074572,96.2026522262022
484,ကျောင်းရှေ့ (Kyaung Shae),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.779225998227176,96.20256283320488
485,ကြယ်ငါးပွင့် (Kyel Ngar Pwint),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.791209,96.209632
486,ကြယ်ငါးပွင့် (Kyel Ngar Pwint),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.791294026965303,96.21000692714006
487,(၄၉) အစိမ်းဂိတ် (Lay-sae-koe Asane Gate),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.790983,96.211327
488,(၄၉) အစိမ်းဂိတ် (Lay-sae-koe Asane Gate),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.791127,96.211778
489,မီးသွေးဆိုင် (Mee Thwe Saing),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.781574,96.203753
490,မီးသွေးဆိုင် (Mee Thwe Saing),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.781886760928828,96.20372839970516
491,(၅) ကွေ့ (Ngar Kwae),ဇင်းဂမာလမ်း (Zingama Road),16.791271,96.206392
492,(၅) ကွေ့ (Ngar Kwae),ဇင်းဂမာလမ်း (Zingama Road),16.791695112480173,96.20653652586046
493,(၅) ကွေ့ (Ngar Kwae),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.79099521339282,96.20662673609331
494,(၅) ကွေ့ (Ngar Kwae),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.791059610315266,96.20641375193372
495,ဆီဆိုင် (Si Saing),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.783991285804635,96.2042373698205
496,ဆီဆိုင် (Si Saing),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.784468742879493,96.20403524022551
497,ဝေဇယန္တာ (Waizayantar),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.791579,96.207443
498,ဝေဇယန္တာ (Waizayantar),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.79167350648468,96.20764423627409
499,ရုပ်ရှင်ရုံ (Yoke Shin Yon),မြင်တော်သာလမ်း (Myintawthar Road),16.792664591229478,96.20284060947598
500,ရုပ်ရှင်ရုံ (Yoke Shin Yon),မြင်တော်သာလမ်း (Myintawthar Road),16.793286245858457,96.20301669230687
501,ရုပ်ရှင်ရုံ (Yoke Shin Yon),ဇင်းဂမာလမ်း (Zingama Road),16.79281159945252,96.2031506560743
502,ရုပ်ရှင်ရုံ (Yoke Shin Yon),ဇင်းဂမာလမ်း (Zingama Road),16.792878683953163,96.20340728899467
503,(၁၃) ဂိတ် (Sae-Thone Gate),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.793243,96.219589
504,(၁၃) ဂိတ် (Sae-Thone Gate),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.79369001534756,96.21966828592124
505,ဂိတ်ဝ (Gate Wa),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.790572,96.216842
506,ဂိတ်ဝ (Gate Wa),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.79125,96.217443
507,လက်မှတ်ဂိတ် (Lat Hmat Gate),ကျိုက်ခေါက်ဘုရားလမ်း (Kyaik Khauk Pagoda Road),16.77839,96.243879
508,လက်မှတ်ဂိတ် (Lat Hmat Gate),ကျိုက်ခေါက်ဘုရားလမ်း (Kyaik Khauk Pagoda Road),16.778698,96.244222
515,(၇) ဈေး (Khun Zay),မြင်တော်သာလမ်း (Myintawthar Road),16.798736188866375,96.20582963805646
516,(၇) ဈေး (Khun Zay),မြင်တော်သာလမ်း (Myintawthar Road),16.798961508627155,96.2058216542937
519,ကျန်းမာရေး (Kyan Mar Yae),မြင်တော်သာလမ်း (Myintawthar Road),16.796244493961968,96.20461510028693
520,ကျန်းမာရေး (Kyan Mar Yae),မြင်တော်သာလမ်း (Myintawthar Road),16.796622960548277,96.20468148496003
521,ကျောင်းကွေ့ (Kyaung Kwae),မြင်တော်သာလမ်း (Myintawthar Road),16.803613042116037,96.2064541107975
522,ကျောင်းကွေ့ (Kyaung Kwae),မြင်တော်သာလမ်း (Myintawthar Road),16.803614185536972,96.2065722118132
523,ကျောင်းကွေ့/ထူပါရုံ (Kyaung Kwae/ Htuu Par Yone),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.80371470625175,96.20586662320422
524,ကျောင်းကွေ့/ထူပါရုံ (Kyaung Kwae/ Htuu Par Yone),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.803809991254493,96.20589055353776
525,မြေနီ (Myayni),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.803537897279856,96.20986435096712
526,မြေနီ (Myayni),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.80369721392604,96.21009579626845
527,ဘုရားရှေ့ (Paya Shae),မြင်တော်သာလမ်း (Myintawthar Road),16.801955174820478,96.20668983086945
528,ဘုရားရှေ့ (Paya Shae),မြင်တော်သာလမ်း (Myintawthar Road),16.80207503442768,96.20659907581286
529,(၈) ဂိတ် (Shit Gate),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.804750521874205,96.21352799702437
530,(၈) ဂိတ် (Shit Gate),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.804948553065124,96.21374232228845
535,(၁၀) ဈေး (Ta Sal Zay),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.808245204423173,96.22030396945776
536,(၁၀) ဈေး (Ta Sal Zay),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.808139229914836,96.2203553086147
537,(၃၄) ကားကြီးဂိတ် (Thone-Sae-Lay Kar Gyi Gate),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.80950883002897,96.22312393505126
538,(၃၄) ကားကြီးဂိတ် (Thone-Sae-Lay Kar Gyi Gate),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.810434247803283,96.22448767069727
539,အဝိုင်း (Awine),ရှူ့ခင်းသာလမ်း (Shukinthar Road),16.80827599579392,96.21778252534571
540,အဝိုင်း (Awine),ရှူ့ခင်းသာလမ်း (Shukinthar Road),16.807905,96.21795
541,သမကောလိပ် (Thama College),သံလျင် (Thanlyin),16.75506077459433,96.25814553815873
542,လယ်ယာ (ဂိတ်ရင်း) (Lelyar Gate Yinn),နဝရတ်ပတ်လမ်း (Nawarat Pat Road),16.804593633361975,96.22562614269555
543,ဆောက်လုပ်ရေး (Sauk Lote Yae),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.799077,96.224288
544,ဆောက်လုပ်ရေး (Sauk Lote Yae),ရှူ့ခင်းသာမြို့ပတ်လမ်း (Shukinthar Myo Pat Road),16.799351424322637,96.22425188776107
545,ဆောက်လုပ်ရေး (Sauk Lote Yae),သန်လျှင်တံတားချင့်လမ်း (Thanlyin Tada Chint Road),16.80298,96.223301
546,ဆောက်လုပ်ရေး (Sauk Lote Yae),သန်လျှင်တံတားချင့်လမ်း (Thanlyin Tada Chint Road),16.803148852769496,96.22343016788365
547,ဆောက်လုပ်ရေး (Sauk Lote Yae),ရတနာလမ်း (Yadanar Road),16.80292131131073,96.22375226346777
548,ဆောက်လုပ်ရေး (Sauk Lote Yae),ရတနာလမ်း (Yadanar Road),16.80346716562094,96.22400388820097
549,တံတားထိပ် (Tadar Htate),နဝရတ်ပတ်လမ်း (Nawarat Pat Road),16.801239084808206,96.22554207220674
550,တံတားထိပ် (Tadar Htate),နဝရတ်ပတ်လမ်း (Nawarat Pat Road),16.801254430912103,96.22528231702745
551,(၁၀၈) တောင် (Tayar-Shit Taung),သန်လျှင်တံတားချင့်ကပ်လမ်း (Thalyin Thada Chin Kat Road),16.806431,96.218966
552,(၁၀၈) တောင် (Tayar-Shit Taung),သန်လျှင်တံတားချင့်ကပ်လမ်း (Thalyin Thada Chin Kat Road),16.806509987261613,96.21929759625347
553,သာကေတအဝိုင်း (Thaketa Awine),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.80611452972553,96.21627231594177
554,အာဆီယံ (Asean),တိုင်းရင်းသားကျေးရွာ (National Races Village),16.806891642921034,96.23257691971958
555,အာဆီယံ (Asean),တိုင်းရင်းသားကျေးရွာ (National Races Village),16.806883,96.232313
557,အာဆီယံ (Asean),တိုင်းရင်းသားကျေးရွာ (National Races Village),16.807075670241478,96.23233510181309
558,သံလမ်း (Than Lan),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.811976380075,96.23197799082848
559,သံလမ်း (Than Lan),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.811973972979157,96.23229436576368
561,ကျောင်းလမ်း (Kyaung Lan),သံသုမာလမ်း (Thanthumar Road),16.819946,96.200632
562,ကျောင်းလမ်း (Kyaung Lan),သံသုမာလမ်း (Thanthumar Road),16.81961099931259,96.20058059692384
563,ပေါ်ဆန်းမွှေး (Paw San Hmwe),သံသုမာလမ်း (Thanthumar Road),16.821374,96.202843
564,ပေါ်ဆန်းမွှေး (Paw San Hmwe),သံသုမာလမ်း (Thanthumar Road),16.821066,96.202725
565,စုပေါင်း (Su Paung),သံသုမာလမ်း (Thanthumar Road),16.818098,96.198024
566,စုပေါင်း (Su Paung),သံသုမာလမ်း (Thanthumar Road),16.818703899550005,96.19875895790759
569,သုဝဏ္ဏလမ်းဆုံ (Thuwunna Lan Sone),သံသုမာလမ်း (Thanthumar Road),16.814775791799367,96.19087250903252
570,သုဝဏ္ဏလမ်းဆုံ (Thuwunna Lan Sone),သံသုမာလမ်း (Thanthumar Road),16.815078499448063,96.19104293407872
571,သုဝဏ္ဏလမ်းဆုံ (Thuwunna Lan Sone),ဝေဇယန္တာလမ်း (Waizayandar Road),16.81558847378813,96.18976532248782
572,သုဝဏ္ဏလမ်းဆုံ (Thuwunna Lan Sone),ဝေဇယန္တာလမ်း (Waizayandar Road),16.815698094823947,96.1900429520756
573,ရေစက် (Yae Set),သံသုမာလမ်း (Thanthumar Road),16.816228747999638,96.19427456244011
574,ရေစက် (Yae Set),သံသုမာလမ်း (Thanthumar Road),16.816679873960126,96.19488132906555
577,အောင်ဇေယျ (Aung Zay Ya),ကမာကြည်လမ်း (Kamarkyi Road),16.825081,96.209117
578,အောင်ဇေယျ (Aung Zay Ya),ကမာကြည်လမ်း (Kamarkyi Road),16.825018017974298,96.20953163132073
579,ဘုရင့်နောင် (Bayint Naung),ကမာကြည်လမ်း (Kamarkyi Road),16.822304545762762,96.2122975755483
580,ဘုရင့်နောင် (Bayint Naung),ကမာကြည်လမ်း (Kamarkyi Road),16.822580183134985,96.21189562138171
582,မီးဒုံး (Mee Don),သံသုမာလမ်း (Thanthumar Road),16.823418,96.205471
583,မီးဒုံး (Mee Don),သံသုမာလမ်း (Thanthumar Road),16.823202,96.205503
584,မင်းဒင် (Min Din),သံသုမာလမ်း (Thanthumar Road),16.82235,96.20428
585,မင်းဒင် (Min Din),သံသုမာလမ်း (Thanthumar Road),16.822083,96.204216
586,ညောင်ပင် (Nyaung Pin),ကမာကြည်လမ်း (Kamarkyi Road),16.820809,96.213452
587,ညောင်ပင် (Nyaung Pin),ကမာကြည်လမ်း (Kamarkyi Road),16.820932,96.213044
589,တရားရုံး (Ta Yar Yone),အမှတ်(၃)လမ်းမ (No. 3 Main Road),16.947966453810754,96.15033205132933
590,တရားရုံး (Ta Yar Yone),အမှတ်(၃)လမ်းမ (No. 3 Main Road),16.948091,96.150602
591,သုဝဏ္ဏဈေး (Thuwunna Zay),သံသုမာလမ်း (Thanthumar Road),16.824722,96.20649
592,သုဝဏ္ဏဈေး (Thuwunna Zay),သံသုမာလမ်း (Thanthumar Road),16.825194,96.20649
593,ဒေဝဒဟ (Daywadaha),ရတနာလမ်း (Yadanar Road),16.843956,96.198989
594,ဒေဝဒဟ (Daywadaha),ရတနာလမ်း (Yadanar Road),16.844243,96.198775
595,အာနန္ဒာဘုရား (Ar Nandar Paya),ရတနာလမ်း (Yadanar Road),16.840423,96.194977
596,အာနန္ဒာဘုရား (Ar Nandar Paya),ရတနာလမ်း (Yadanar Road),16.840692221664213,96.19498942745851
597,ဘဝမြင့် (Bawa Myint),လေးထောင့်ကန်လမ်း (Lay Daung Kan Road),16.83751062688879,96.19982625707054
598,ဘဝမြင့် (Bawa Myint),လေးထောင့်ကန်လမ်း (Lay Daung Kan Road),16.837140047336906,96.19967010581604
599,ဘဝမြင့် (Bawa Myint),ရတနာလမ်း (Yadanar Road),16.841705399044663,96.19640950357281
600,ဘဝမြင့် (Bawa Myint),ရတနာလမ်း (Yadanar Road),16.842046163467096,96.19653980713338
601,ဘီအိုစီ (B.O.C),လေးထောင့်ကန်လမ်း (Lay Daung Kan Road),16.83264297934202,96.19510064876523
602,ဘီအိုစီ (B.O.C),လေးထောင့်ကန်လမ်း (Lay Daung Kan Road),16.832963,96.195097
605,ဂိတ်ဟောင်း (Gate Haung),ရတနာလမ်း (Yadanar Road),16.838916146122667,96.19297112803909
606,ဂိတ်ဟောင်း (Gate Haung),ရတနာလမ်း (Yadanar Road),16.839107162036793,96.1929774354212
609,ကုလားစု (Kalar Su),လေးထောင့်ကန်လမ်း (Lay Daung Kan Road),16.835042008650188,96.19725657166784
610,ကုလားစု (Kalar Su),လေးထောင့်ကန်လမ်း (Lay Daung Kan Road),16.834929417094717,96.19742584060079
611,ကျိုက္ကစံဘုရား (Kyaikkasan Paya),ရတနာလမ်း (Yadanar Road),16.837686511660152,96.18816041853279
612,ကျိုက္ကစံဘုရား (Kyaikkasan Paya),ရတနာလမ်း (Yadanar Road),16.838743682092584,96.19168509263547
613,လိုင်စင်ရုံး (Lai Sin Yone),သံသုမာလမ်း (Thanthumar Road),16.845855511844686,96.20105572510512
614,လိုင်စင်ရုံး (Lai Sin Yone),သံသုမာလမ်း (Thanthumar Road),16.845867625393243,96.20077338069677
615,ဘုရားလမ်း (Paya Lan),လေးထောင့်ကန်လမ်း (Lay Daung Kan Road),16.830714765084345,96.19317076745574
616,ဘုရားလမ်း (Paya Lan),လေးထောင့်ကန်လမ်း (Lay Daung Kan Road),16.831141607522156,96.1933392752235
626,ချမ်းအေးသွားဆေး (Chan Aye/ Thwar Say),သံသုမာလမ်း (Thanthumar Road),16.832865,96.20798
627,ချမ်းအေးသွားဆေး (Chan Aye/ Thwar Say),သံသုမာလမ်း (Thanthumar Road),16.83305,96.208259
628,ကားကြီးဂိတ် (Kar Gyi Gate),အမှတ်(၂)လမ်းမ (No. 2 Main Road),16.847406480977263,96.20899594388904
629,ကားကြီးဂိတ် (Kar Gyi Gate),အမှတ်(၂)လမ်းမ (No. 2 Main Road),16.847180777593348,96.20910117868335
630,စံပြဈေးကွေ့ (Sanpya Zay Kwae),သံသုမာလမ်း (Thanthumar Road),16.83951,96.207317
631,စံပြဈေးကွေ့ (Sanpya Zay Kwae),သံသုမာလမ်း (Thanthumar Road),16.838421,96.207638
632,စံပြဈေး/ ငမိုးရိပ် (Sanpya Zay/ Nga Moe Yeik),သံသုမာလမ်း (Thanthumar Road),16.843237,96.204109
633,စံပြဈေး/ ငမိုးရိပ် (Sanpya Zay/ Nga Moe Yeik),သံသုမာလမ်း (Thanthumar Road),16.843309,96.203744
634,စံပြဈေး/ ငမိုးရိပ် (Sanpya Zay/ Nga Moe Yeik),လေးထောင့်ကန်လမ်း (Lay Daung Kan Road),16.841916421492833,96.20434836717324
635,စံပြဈေး/ ငမိုးရိပ် (Sanpya Zay/ Nga Moe Yeik),လေးထောင့်ကန်လမ်း (Lay Daung Kan Road),16.841989,96.204673
636,ဝေဘူလ (Waibula),သံသုမာလမ်း (Thanthumar Road),16.830175,96.208152
637,ဝေဘူလ (Waibula),သံသုမာလမ်း (Thanthumar Road),16.830545,96.207851
638,အလိုတော်ပြည့် (Alo Taw Pyae),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.81997856116419,96.23819891363382
639,အလိုတော်ပြည့် (Alo Taw Pyae),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.81998883100594,96.23791845515372
640,ဆောက်လုပ်ရေး (Sauk Lote Yae),ပြည်ထောင်စုလမ်းမကြီး (Pyi Htaung Su Main Road),16.828635,96.240297
641,ဆောက်လုပ်ရေး (Sauk Lote Yae),ပြည်ထောင်စုလမ်းမကြီး (Pyi Htaung Su Main Road),16.828696,96.24063
642,သစ်ဆိတ် (Thit Sait),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.815327910449547,96.23674645554276
643,သစ်ဆိတ် (Thit Sait),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.81558654814814,96.23651976697148
644,ဂျီအီးစီ (G.E.C),ပြည်ထောင်စုလမ်းမကြီး (Pyi Htaung Su Main Road),16.843935,96.227185
645,ဂျီအီးစီ (G.E.C),ပြည်ထောင်စုလမ်းမကြီး (Pyi Htaung Su Main Road),16.844346,96.227206
646,စက်မှုဇုံ (၂) (Set Hmu Zone Hnit),ပြည်ထောင်စုလမ်းမကြီး (Pyi Htaung Su Main Road),16.84219,96.229287
647,စက်မှုဇုံ (၂) (Set Hmu Zone Hnit),ပြည်ထောင်စုလမ်းမကြီး (Pyi Htaung Su Main Road),16.842231,96.229738
648,သစ်ဆိုင်ကွေ့ (Thit Saing Kwae),ပြည်ထောင်စုလမ်းမကြီး (Pyi Htaung Su Main Road),16.84753359193457,96.22320997528735
649,ဧရာဝတီလမ်းထိပ် (Ayeyarwaddy Lan Htate),ပြည်ထောင်စုလမ်းမကြီး (Pyi Htaung Su Main Road),16.837404,96.233312
650,ဧရာဝတီလမ်းထိပ် (Ayeyarwaddy Lan Htate),ပြည်ထောင်စုလမ်းမကြီး (Pyi Htaung Su Main Road),16.837302,96.233107
651,(၆၅) ရပ်ကွက် (Chauk-sae-ngar Yat Kwet),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.83494,96.242613
652,(၆၅) ရပ်ကွက် (Chauk-sae-ngar Yat Kwet),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.834919,96.242934
653,ကြာကန် (Kyar Kan),လှော်ကားလမ်း (Hlawga Road),16.84375,96.231433
654,ကြာကန် (Kyar Kan),လှော်ကားလမ်း (Hlawga Road),16.844059,96.231197
657,စက်မှုဇုံဈေး (Set Hmu Zone Zay),ပြည်ထောင်စုလမ်းမကြီး (Pyi Htaung Su Main Road),16.838349134182277,96.23248698189856
658,စက်မှုဇုံဈေး (Set Hmu Zone Zay),ပြည်ထောင်စုလမ်းမကြီး (Pyi Htaung Su Main Road),16.838801,96.232545
659,ရွှေတောင်ကြားလမ်း (Shwe Taung Kyar Lan),ပြည်ထောင်စုလမ်းမကြီး (Pyi Htaung Su Main Road),16.834036,96.234201
660,ရွှေတောင်ကြားလမ်း (Shwe Taung Kyar Lan),ပြည်ထောင်စုလမ်းမကြီး (Pyi Htaung Su Main Road),16.834385,96.233901
661,စစ်တောင်းလမ်းထိပ် (Sittaung Lan Htate),ပြည်ထောင်စုလမ်းမကြီး (Pyi Htaung Su Main Road),16.83153049759267,96.23421838972719
662,စစ်တောင်းလမ်းထိပ် (Sittaung Lan Htate),ပြည်ထောင်စုလမ်းမကြီး (Pyi Htaung Su Main Road),16.831941,96.234262
663,သိမ်ကျောင်း (Thein Kyaung),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.83794696402446,96.24378874199466
664,သိမ်ကျောင်း (Thein Kyaung),ဧရာဝဏ်လမ်းမကြီး (Ayar Wun Main Road),16.838579621501808,96.24387042364107
